id_organomar,ponto,ambiente,matriz,campanha,latitude,longitude,grupo,unidade,analito,concentracao_padronizada
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,c3_benzo_a_criseno,0.13
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,c3_benzo_a_criseno,1
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,c3_benzo_a_criseno,0.11
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,benzo_b_fluoranteno,0.25
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,benzo_b_fluoranteno,0.38
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,benzo_b_fluoranteno,0.12
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,benzo_b_fluoranteno,0.03
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,benzo_b_fluoranteno,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,benzo_b_fluoranteno,0.22
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,benzo_b_fluoranteno,0.05
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,benzo_b_fluoranteno,0.12
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,benzo_k_fluoranteno,0.35
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,benzo_k_fluoranteno,0.23
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,benzo_k_fluoranteno,0.21
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,benzo_k_fluoranteno,0.07
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,benzo_k_fluoranteno,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,benzo_k_fluoranteno,0.22
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,benzo_k_fluoranteno,0.09
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,benzo_k_fluoranteno,0.24
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,benzo_a_pireno,0.27
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,benzo_a_pireno,0.26
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,benzo_a_pireno,0.14
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,benzo_a_pireno,0.05
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,benzo_a_pireno,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,benzo_a_pireno,0.16
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,benzo_a_pireno,0.07
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,benzo_a_pireno,0.23
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.24
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.21
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.06
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.03
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,dibenzo_ah_antraceno,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.17
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.05
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.11
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,indeno_pireno,0.63
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,indeno_pireno,0.45
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,indeno_pireno,0.21
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,indeno_pireno,0.08
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,indeno_pireno,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,indeno_pireno,0.31
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,indeno_pireno,0.04
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,indeno_pireno,0.28
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,benzo_perileno,0.32
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,benzo_perileno,0.28
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,benzo_perileno,0.19
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,benzo_perileno,0.09
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,benzo_perileno,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,benzo_perileno,0.29
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,benzo_perileno,0.07
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,benzo_perileno,0.17
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,hpa_16,0.53
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,hpa_16,0.46
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,hpa_16,0.28
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,hpa_16,0.08
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,hpa_16,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,hpa_16,0.33
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,hpa_16,0.08
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,hpa_16,0.41
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,HPAs,ng_g_ps,hpa_33,0.61
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,HPAs,ng_g_ps,hpa_33,0.53
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,HPAs,ng_g_ps,hpa_33,0.58
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,HPAs,ng_g_ps,hpa_33,0.09
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,HPAs,ng_g_ps,hpa_33,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,HPAs,ng_g_ps,hpa_33,0.49
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,HPAs,ng_g_ps,hpa_33,0.44
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,HPAs,ng_g_ps,hpa_33,0.51
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,op_DDT,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,op_DDT,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,op_DDT,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,op_DDT,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,op_DDT,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,op_DDT,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,op_DDT,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,op_DDT,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,pp_DDT,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,pp_DDT,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,pp_DDT,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,pp_DDT,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,pp_DDT,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,pp_DDT,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,pp_DDT,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,pp_DDT,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,op_DDD,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,op_DDD,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,op_DDD,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,op_DDD,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,op_DDD,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,op_DDD,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,op_DDD,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,op_DDD,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,pp_DDD,1
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,pp_DDD,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,pp_DDD,0.23
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,pp_DDD,0.09
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,pp_DDD,0.13
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,pp_DDD,0.22
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,pp_DDD,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,pp_DDD,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,op_DDE,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,op_DDE,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,op_DDE,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,op_DDE,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,op_DDE,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,op_DDE,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,op_DDE,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,op_DDE,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,pp_DDE,1
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,pp_DDE,0.37
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,pp_DDE,0.22
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,pp_DDE,0.05
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,pp_DDE,0.11
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,pp_DDE,0.16
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,pp_DDE,0.05
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,pp_DDE,0.08
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,DDTs,ng_g_ps,ddts,1
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,DDTs,ng_g_ps,ddts,0.28
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,DDTs,ng_g_ps,ddts,0.22
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,DDTs,ng_g_ps,ddts,0.06
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,DDTs,ng_g_ps,ddts,0.12
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,DDTs,ng_g_ps,ddts,0.18
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,DDTs,ng_g_ps,ddts,0.04
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,DDTs,ng_g_ps,ddts,0.06
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,mono_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,mono_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,mono_pcbs,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,mono_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,mono_pcbs,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,mono_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,mono_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,mono_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,di_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,di_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,di_pcbs,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,di_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,di_pcbs,1
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,di_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,di_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,di_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,tri_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,tri_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,tri_pcbs,0.43
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,tri_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,tri_pcbs,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,tri_pcbs,0.43
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,tri_pcbs,0.43
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,tri_pcbs,1
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,tetra_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,tetra_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,tetra_pcbs,1
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,tetra_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,tetra_pcbs,0.2
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,tetra_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,tetra_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,tetra_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,penta_pcbs,0.78
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,penta_pcbs,1
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,penta_pcbs,0.67
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,penta_pcbs,0.33
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,penta_pcbs,0.78
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,penta_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,penta_pcbs,0.33
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,penta_pcbs,0.33
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,hexa_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,hexa_pcbs,1
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,hexa_pcbs,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,hexa_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,hexa_pcbs,0.38
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,hexa_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,hexa_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,hexa_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,hepta_pcbs,1
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,hepta_pcbs,1
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,hepta_pcbs,1
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,hepta_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,hepta_pcbs,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,hepta_pcbs,1
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,hepta_pcbs,1
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,hepta_pcbs,1
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,octa_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,octa_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,octa_pcbs,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,octa_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,octa_pcbs,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,octa_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,octa_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,octa_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,nona_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,nona_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,nona_pcbs,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,nona_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,nona_pcbs,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,nona_pcbs,0
OM05694,P10,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.788,-35.105,PCBs,ng_g_ps,nona_pcbs,0
OM05695,P9,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.784,-35.106,PCBs,ng_g_ps,nona_pcbs,0
OM05696,P1,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.672,-35.13,PCBs,ng_g_ps,deca_pcbs,0
OM05697,P2,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.638,-35.085111,PCBs,ng_g_ps,deca_pcbs,0
OM05698,P3,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.651,-35.085192,PCBs,ng_g_ps,deca_pcbs,0
OM05699,P4,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.682,-35.114,PCBs,ng_g_ps,deca_pcbs,0
OM05700,P5,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.683,-35.102,PCBs,ng_g_ps,deca_pcbs,0
OM05723,P6,Estuário e Manguezal,Sedimento,Fevereiro/2023,-8.727,-35.096,PCBs,ng_g_ps,deca_pcbs,0
